Cultivo;Campaña;Provincia;idProvincia;"Sup. Sembrada";Producción;Rendimiento
"Cebada cervecera";2010/11;"SAN LUIS";74;300;810;2700
"Cebada cervecera";2011/12;"SAN LUIS";74;120;320;2667
"Cebada cervecera";2010/11;"SANTA FE";82;5500;26700;4855
"Cebada cervecera";2011/12;"SANTA FE";82;9300;33760;3630
"Cebada cervecera";2012/13;"SANTA FE";82;90275;198350;2244
"Cebada cervecera";2013/14;"SANTA FE";82;37555;82080;2215
"Cebada cervecera";2014/15;"SANTA FE";82;31500;95270;3073
"Cebada cervecera";2015/16;"SANTA FE";82;29585;75245;3233
"Cebada cervecera";2012/13;"SANTIAGO DEL ESTERO";86;10700;6610;972
"Cebada forrajera";2010/11;"BUENOS AIRES";6;41900;17190;3265
"Cebada forrajera";2011/12;"BUENOS AIRES";6;47680;15180;1524
"Cebada forrajera";2012/13;"BUENOS AIRES";6;44900;2720;2076
"Cebada forrajera";2013/14;"BUENOS AIRES";6;46600;15600;2457
"Cebada forrajera";2014/15;"BUENOS AIRES";6;50400;15331;2219
"Cebada forrajera";2015/16;"BUENOS AIRES";6;42300;14510;2804
"Cebada forrajera";2010/11;CORDOBA;14;2190;60;1200
"Cebada forrajera";2011/12;CORDOBA;14;3140;0;0
"Cebada forrajera";2012/13;CORDOBA;14;8000;5580;1744
"Cebada forrajera";2013/14;CORDOBA;14;11000;3740;1243
"Cebada forrajera";2014/15;CORDOBA;14;9840;3957;1807
"Cebada forrajera";2015/16;CORDOBA;14;4540;0;0
"Cebada forrajera";2013/14;"ENTRE RIOS";30;2200;0;0
"Cebada forrajera";2010/11;"LA PAMPA";42;4940;1728;1108
"Cebada forrajera";2011/12;"LA PAMPA";42;6400;704;1437
"Cebada forrajera";2012/13;"LA PAMPA";42;12100;6300;1750
"Cebada forrajera";2013/14;"LA PAMPA";42;12800;3050;1452
"Cebada forrajera";2014/15;"LA PAMPA";42;11100;4020;1608
"Cebada forrajera";2011/12;"SAN LUIS";74;1150;575;1643
"Cebada forrajera";2012/13;"SAN LUIS";74;1000;150;1500
"Cebada forrajera";2013/14;"SAN LUIS";74;1300;0;0
"Cebada forrajera";2014/15;"SAN LUIS";74;600;0;0
"Cebada forrajera";2013/14;"SANTA FE";82;5200;2400;1600
"Cebada forrajera";2014/15;"SANTA FE";82;4000;0;0
"Cebada total";2016/17;"BUENOS AIRES";6;830759;2962486;3899
"Cebada total";2017/18;"BUENOS AIRES";6;896930;3519975;4140
"Cebada total";2018/19;"BUENOS AIRES";6;1189038;4330228;4281
"Cebada total";2019/20;"BUENOS AIRES";6;1109570;3392293;3485
"Cebada total";2020/21;"BUENOS AIRES";6;1045422;3782977;4241
"Cebada total";2021/22;"BUENOS AIRES";6;1386141;4827196;4116
"Cebada total";2022/23;"BUENOS AIRES";6;1593304;4460601;3025
"Cebada total";2023/24;"BUENOS AIRES";6;1310390;4831378;4064
"Cebada total";2024/25;"BUENOS AIRES";6;1502660;4590520;3819
"Cebada total";2016/17;CORDOBA;14;51772;94761;2780
"Cebada total";2017/18;CORDOBA;14;40280;47597;2063
"Cebada total";2018/19;CORDOBA;14;30210;35915;2473
"Cebada total";2019/20;CORDOBA;14;35150;40617;2784
"Cebada total";2020/21;CORDOBA;14;32716;31110;1683
"Cebada total";2021/22;CORDOBA;14;29376;62850;2633
"Cebada total";2022/23;CORDOBA;14;29677;40985;1860
"Cebada total";2023/24;CORDOBA;14;23573;35324;2079
"Cebada total";2024/25;CORDOBA;14;26364;38940;2269
"Cebada total";2016/17;"ENTRE RIOS";30;4000;13500;3375
"Cebada total";2017/18;"ENTRE RIOS";30;3510;11775;3453
"Cebada total";2018/19;"ENTRE RIOS";30;3000;10450;3483
"Cebada total";2019/20;"ENTRE RIOS";30;4300;14470;3365
"Cebada total";2020/21;"ENTRE RIOS";30;8100;13670;2691
"Cebada total";2021/22;"ENTRE RIOS";30;6550;19767;3267
"Cebada total";2022/23;"ENTRE RIOS";30;6700;15922;2445
"Cebada total";2023/24;"ENTRE RIOS";30;12110;36885;3734
"Cebada total";2024/25;"ENTRE RIOS";30;8500;24130;3351
"Cebada total";2016/17;"LA PAMPA";42;59015;160724;3044
"Cebada total";2017/18;"LA PAMPA";42;48970;111354;2628
"Cebada total";2018/19;"LA PAMPA";42;99900;212640;2858
"Cebada total";2019/20;"LA PAMPA";42;96390;91269;1519
"Cebada total";2020/21;"LA PAMPA";42;112300;156200;2487
"Cebada total";2021/22;"LA PAMPA";42;166700;246094;2719
"Cebada total";2022/23;"LA PAMPA";42;127530;129072;2508
"Cebada total";2023/24;"LA PAMPA";42;100800;135060;2756
"Cebada total";2024/25;"LA PAMPA";42;108400;106389;2238
"Cebada total";2024/25;SALTA;66;50;50;1000
"Cebada total";2021/22;"SAN LUIS";74;900;2400;2667
"Cebada total";2022/23;"SAN LUIS";74;150;210;1400
"Cebada total";2016/17;"SANTA FE";82;27412;76913;3939
"Cebada total";2017/18;"SANTA FE";82;15730;39888;3717
"Cebada total";2018/19;"SANTA FE";82;18080;32424;2684
"Cebada total";2019/20;"SANTA FE";82;19435;50265;3556
"Cebada total";2020/21;"SANTA FE";82;23265;32138;2276
"Cebada total";2021/22;"SANTA FE";82;25316;89017;3945
"Cebada total";2022/23;"SANTA FE";82;23882;29538;1680
"Cebada total";2023/24;"SANTA FE";82;16210;31245;2498
"Cebada total";2024/25;"SANTA FE";82;23094;48143;2315
"Cebada total";2016/17;"SANTIAGO DEL ESTERO";86;6166;0;0
"Cebada total";2017/18;"SANTIAGO DEL ESTERO";86;13370;10569;1609
"Cebada total";2018/19;"SANTIAGO DEL ESTERO";86;12900;15300;1800
"Cebada total";2019/20;"SANTIAGO DEL ESTERO";86;12200;23890;1958
"Cebada total";2020/21;"SANTIAGO DEL ESTERO";86;15220;20035;1433
"Cebada total";2021/22;"SANTIAGO DEL ESTERO";86;20640;32284;1715
"Cebada total";2022/23;"SANTIAGO DEL ESTERO";86;20700;19586;1117
"Cebada total";2023/24;"SANTIAGO DEL ESTERO";86;21390;27448;1412
"Cebada total";2024/25;"SANTIAGO DEL ESTERO";86;21390;15334;786
"Cebada total";2016/17;TUCUMAN;90;919;0;0
"Cebada total";2017/18;TUCUMAN;90;920;0;0
Centeno;2010/11;"BUENOS AIRES";6;56700;20670;2368
Centeno;2011/12;"BUENOS AIRES";6;53720;13580;2065
Centeno;2012/13;"BUENOS AIRES";6;60600;10030;1996
Centeno;2013/14;"BUENOS AIRES";6;87700;23310;1980
Centeno;2014/15;"BUENOS AIRES";6;79200;38010;2088
Centeno;2015/16;"BUENOS AIRES";6;61390;18811;1951
Centeno;2016/17;"BUENOS AIRES";6;62320;32285;2161
Centeno;2017/18;"BUENOS AIRES";6;49560;30128;2218
Centeno;2018/19;"BUENOS AIRES";6;56542;22688;2331
Centeno;2019/20;"BUENOS AIRES";6;75427;19863;1708
Centeno;2020/21;"BUENOS AIRES";6;74142;22314;2177
Centeno;2021/22;"BUENOS AIRES";6;99602;45985;2318
Centeno;2022/23;"BUENOS AIRES";6;118948;71322;2029
Centeno;2023/24;"BUENOS AIRES";6;122732;138691;2472
Centeno;2024/25;"BUENOS AIRES";6;131551;116569;2314
Centeno;2020/21;CATAMARCA;10;250;158;700
Centeno;2021/22;CATAMARCA;10;200;150;798
Centeno;2022/23;CATAMARCA;10;300;220;800
Centeno;2023/24;CATAMARCA;10;300;360;1200
Centeno;2024/25;CATAMARCA;10;300;336;1200
Centeno;2010/11;CORDOBA;14;17450;260;1733
Centeno;2011/12;CORDOBA;14;15100;450;1500
Centeno;2012/13;CORDOBA;14;13600;980;1633
Centeno;2013/14;CORDOBA;14;142460;15470;1433
Centeno;2014/15;CORDOBA;14;108970;9588;2035
Centeno;2015/16;CORDOBA;14;111800;8555;2037
Centeno;2016/17;CORDOBA;14;136000;18245;2552
Centeno;2017/18;CORDOBA;14;110700;20960;2525
Centeno;2018/19;CORDOBA;14;112575;24648;2039
Centeno;2019/20;CORDOBA;14;346301;183144;2366
Centeno;2020/21;CORDOBA;14;347242;72926;1728
Centeno;2021/22;CORDOBA;14;561108;105763;2112
Centeno;2022/23;CORDOBA;14;495184;65514;1729
Centeno;2023/24;CORDOBA;14;506151;28467;1466
Centeno;2024/25;CORDOBA;14;454730;58098;1746
Centeno;2022/23;CORRIENTES;18;490;0;0
Centeno;2023/24;CORRIENTES;18;660;0;0
Centeno;2020/21;"ENTRE RIOS";30;979;0;0
Centeno;2021/22;"ENTRE RIOS";30;655;0;0
Centeno;2022/23;"ENTRE RIOS";30;2840;0;0
Centeno;2023/24;"ENTRE RIOS";30;1140;319;2798
Centeno;2010/11;"LA PAMPA";42;59900;22050;1596
Centeno;2011/12;"LA PAMPA";42;61900;28730;1765
Centeno;2012/13;"LA PAMPA";42;62200;26650;1731
Centeno;2013/14;"LA PAMPA";42;50700;10620;1517
Centeno;2014/15;"LA PAMPA";42;98800;45500;1880
Centeno;2015/16;"LA PAMPA";42;92100;26140;1538
Centeno;2016/17;"LA PAMPA";42;109200;28280;1504
Centeno;2017/18;"LA PAMPA";42;91000;28290;1458
Centeno;2018/19;"LA PAMPA";42;98200;28140;1481
Centeno;2019/20;"LA PAMPA";42;152700;5630;604
Centeno;2020/21;"LA PAMPA";42;151500;27580;1179
Centeno;2021/22;"LA PAMPA";42;158450;49057;1709
Centeno;2022/23;"LA PAMPA";42;130490;35050;1246
Centeno;2023/24;"LA PAMPA";42;185650;34862;1223
Centeno;2024/25;"LA PAMPA";42;177150;27606;1014
Centeno;2020/21;SALTA;66;630;930;1476
Centeno;2021/22;SALTA;66;772;541;701
Centeno;2022/23;SALTA;66;830;662;798
Centeno;2023/24;SALTA;66;4245;3667;864
Centeno;2024/25;SALTA;66;2420;2262;935
Centeno;2010/11;"SAN LUIS";74;24550;1480;1057
Centeno;2011/12;"SAN LUIS";74;25320;350;1400
Centeno;2012/13;"SAN LUIS";74;26450;2040;1200
Centeno;2013/14;"SAN LUIS";74;29420;2730;1138
Centeno;2014/15;"SAN LUIS";74;32200;4300;1075
Centeno;2015/16;"SAN LUIS";74;66400;7170;2020
Centeno;2017/18;"SAN LUIS";74;70750;6720;1792
Centeno;2018/19;"SAN LUIS";74;74600;11090;1305
Centeno;2019/20;"SAN LUIS";74;135300;12065;1213
Centeno;2020/21;"SAN LUIS";74;69400;2995;868
Centeno;2021/22;"SAN LUIS";74;59700;14225;1287
Centeno;2022/23;"SAN LUIS";74;95800;1502;1104
Centeno;2023/24;"SAN LUIS";74;110500;3350;817
Centeno;2024/25;"SAN LUIS";74;150100;5070;780
Centeno;2018/19;"SANTA FE";82;891;0;0
Centeno;2019/20;"SANTA FE";82;2251;499;2198
Centeno;2020/21;"SANTA FE";82;446;0;0
Centeno;2021/22;"SANTA FE";82;2570;0;0
Centeno;2022/23;"SANTA FE";82;11445;624;1686
Centeno;2023/24;"SANTA FE";82;7942;115;2300
Centeno;2024/25;"SANTA FE";82;5844;340;523
Centeno;2017/18;"SANTIAGO DEL ESTERO";86;700;0;0
Centeno;2018/19;"SANTIAGO DEL ESTERO";86;1900;0;0
Centeno;2019/20;"SANTIAGO DEL ESTERO";86;14400;0;0
Centeno;2020/21;"SANTIAGO DEL ESTERO";86;22370;8505;1684
Centeno;2021/22;"SANTIAGO DEL ESTERO";86;35910;9270;1800
Centeno;2022/23;"SANTIAGO DEL ESTERO";86;29600;3740;1336
Centeno;2023/24;"SANTIAGO DEL ESTERO";86;30000;6830;1615
Centeno;2024/25;"SANTIAGO DEL ESTERO";86;34230;4079;784
Centeno;2020/21;TUCUMAN;90;850;537;680
Centeno;2021/22;TUCUMAN;90;770;519;711
Centeno;2022/23;TUCUMAN;90;1040;794;810
Centeno;2023/24;TUCUMAN;90;940;1038;1104
Centeno;2024/25;TUCUMAN;90;890;1008;1133
Colza;2010/11;"BUENOS AIRES";6;9390;17837;1900
Colza;2011/12;"BUENOS AIRES";6;12900;24900;1963
Colza;2012/13;"BUENOS AIRES";6;26840;48780;1872
Colza;2013/14;"BUENOS AIRES";6;31430;67520;2148
Colza;2014/15;"BUENOS AIRES";6;28430;55412;2036
Colza;2015/16;"BUENOS AIRES";6;17655;33534;2034
Colza;2016/17;"BUENOS AIRES";6;13700;29487;2170
Colza;2017/18;"BUENOS AIRES";6;10990;22954;2092
Colza;2018/19;"BUENOS AIRES";6;12075;26837;2249
Colza;2019/20;"BUENOS AIRES";6;11343;24453;2160
Colza;2020/21;"BUENOS AIRES";6;9988;9940;995
Colza;2021/22;"BUENOS AIRES";6;13186;29911;2268
Colza;2022/23;"BUENOS AIRES";6;10558;12338;1362
Colza;2023/24;"BUENOS AIRES";6;11122;21511;1939
Colza;2024/25;"BUENOS AIRES";6;10212;22573;2217
Colza;2024/25;CATAMARCA;10;250;259;1100
Colza;2024/25;CHACO;22;66;73;1100
Colza;2010/11;CORDOBA;14;700;1284;1874
Colza;2011/12;CORDOBA;14;2760;3650;1357
Colza;2012/13;CORDOBA;14;6400;10450;1742
Colza;2013/14;CORDOBA;14;5600;3250;823
Colza;2014/15;CORDOBA;14;1500;2202;1483
Colza;2015/16;CORDOBA;14;3120;5314;1771
Colza;2016/17;CORDOBA;14;1960;3543;1808
Colza;2017/18;CORDOBA;14;200;400;2000
Colza;2018/19;CORDOBA;14;439;710;1617
Colza;2019/20;CORDOBA;14;239;430;1800
Colza;2020/21;CORDOBA;14;318;315;990
Colza;2021/22;CORDOBA;14;1304;2231;1711
Colza;2022/23;CORDOBA;14;1254;1811;1444
Colza;2023/24;CORDOBA;14;371;510;1375
Colza;2024/25;CORDOBA;14;2517;3061;1321
Colza;2010/11;"ENTRE RIOS";30;2330;3675;1810
Colza;2011/12;"ENTRE RIOS";30;13800;20970;1565
Colza;2012/13;"ENTRE RIOS";30;42000;40930;1067
Colza;2013/14;"ENTRE RIOS";30;26500;29850;1157
Colza;2014/15;"ENTRE RIOS";30;15700;22235;1416
Colza;2015/16;"ENTRE RIOS";30;10100;15265;1610
Colza;2016/17;"ENTRE RIOS";30;5380;9450;1757
Colza;2017/18;"ENTRE RIOS";30;5850;9755;1697
Colza;2018/19;"ENTRE RIOS";30;4900;9282;1894
Colza;2019/20;"ENTRE RIOS";30;5000;7630;1526
Colza;2020/21;"ENTRE RIOS";30;8160;6998;998
Colza;2021/22;"ENTRE RIOS";30;10920;19680;1802
Colza;2022/23;"ENTRE RIOS";30;12550;24850;1980
Colza;2023/24;"ENTRE RIOS";30;18890;20728;1097
Colza;2024/25;"ENTRE RIOS";30;15100;24010;1590
Colza;2011/12;"LA PAMPA";42;480;860;1792
Colza;2012/13;"LA PAMPA";42;3900;8040;2062
Colza;2013/14;"LA PAMPA";42;3300;4720;1430
Colza;2023/24;SALTA;66;430;387;900
Colza;2024/25;SALTA;66;635;609;959
Colza;2011/12;"SAN LUIS";74;60;90;1500
Colza;2012/13;"SAN LUIS";74;550;750;1364
Colza;2013/14;"SAN LUIS";74;375;450;1200
Colza;2014/15;"SAN LUIS";74;205;240;1171
Colza;2015/16;"SAN LUIS";74;80;130;1625
Colza;2010/11;"SANTA FE";82;300;540;1800
Colza;2011/12;"SANTA FE";82;200;150;1000
Colza;2012/13;"SANTA FE";82;13000;19370;1525
Colza;2013/14;"SANTA FE";82;4450;6110;1373
Colza;2014/15;"SANTA FE";82;10000;24760;2476
Colza;2015/16;"SANTA FE";82;6360;13138;2066
Colza;2016/17;"SANTA FE";82;4000;7360;1840
Colza;2017/18;"SANTA FE";82;1300;2340;1800
Colza;2018/19;"SANTA FE";82;1300;2860;2200
Colza;2020/21;"SANTA FE";82;620;615;992
Colza;2021/22;"SANTA FE";82;425;1093;2572
Colza;2023/24;"SANTA FE";82;664;976;1470
Colza;2024/25;"SANTA FE";82;4647;6354;1367
Colza;2023/24;"SANTIAGO DEL ESTERO";86;1500;1050;1050
Colza;2024/25;"SANTIAGO DEL ESTERO";86;1500;1199;832
Colza;2024/25;TUCUMAN;90;220;242;1100
Garbanzo;2018/19;"BUENOS AIRES";6;509;1619;3181
Garbanzo;2019/20;"BUENOS AIRES";6;400;1040;2600
Garbanzo;2020/21;"BUENOS AIRES";6;723;1823;2521
Garbanzo;2021/22;"BUENOS AIRES";6;592;1630;2753
Garbanzo;2022/23;"BUENOS AIRES";6;320;103;572
Garbanzo;2023/24;"BUENOS AIRES";6;414;758;1831
Garbanzo;2024/25;"BUENOS AIRES";6;578;1043;1886
Garbanzo;2018/19;CATAMARCA;10;1800;560;700
Garbanzo;2019/20;CATAMARCA;10;2500;2519;1100
Garbanzo;2020/21;CATAMARCA;10;2100;1400;800
Garbanzo;2021/22;CATAMARCA;10;1800;1280;800
Garbanzo;2022/23;CATAMARCA;10;2350;2079;900
Garbanzo;2023/24;CATAMARCA;10;1900;2002;1100
Garbanzo;2024/25;CATAMARCA;10;3070;2958;1000
Garbanzo;2018/19;CHACO;22;3000;4200;1400
Garbanzo;2019/20;CHACO;22;2500;3220;1288
Garbanzo;2020/21;CHACO;22;1100;629;599
Garbanzo;2021/22;CHACO;22;750;680;907
Garbanzo;2022/23;CHACO;22;2030;1580;778
Garbanzo;2023/24;CHACO;22;540;393;833
Garbanzo;2024/25;CHACO;22;720;1006;1397
Garbanzo;2018/19;CORDOBA;14;93020;148710;1599
Garbanzo;2019/20;CORDOBA;14;38894;75980;1954
Garbanzo;2020/21;CORDOBA;14;20118;29006;1451
Garbanzo;2021/22;CORDOBA;14;23432;46306;1992
Garbanzo;2022/23;CORDOBA;14;10250;15725;2017
Garbanzo;2023/24;CORDOBA;14;20285;23780;1209
Garbanzo;2024/25;CORDOBA;14;46803;85235;1821
Garbanzo;2019/20;"ENTRE RIOS";30;410;684;1668
Garbanzo;2024/25;FORMOSA;34;150;180;1200
Garbanzo;2024/25;JUJUY;38;120;120;1000
Garbanzo;2018/19;SALTA;66;30445;19011;710
Garbanzo;2019/20;SALTA;66;30445;35414;1163
Garbanzo;2020/21;SALTA;66;36195;31173;861
Garbanzo;2021/22;SALTA;66;29466;16237;589
Garbanzo;2022/23;SALTA;66;30117;20709;688
Garbanzo;2023/24;SALTA;66;56659;40603;719
Garbanzo;2024/25;SALTA;66;59675;65697;1101
Garbanzo;2018/19;"SAN LUIS";74;100;300;3000
Garbanzo;2019/20;"SAN LUIS";74;670;1709;2550
Garbanzo;2020/21;"SAN LUIS";74;450;630;1400
Garbanzo;2021/22;"SAN LUIS";74;2500;3500;1400
Garbanzo;2022/23;"SAN LUIS";74;400;560;1400
Garbanzo;2024/25;"SAN LUIS";74;400;640;1600
Garbanzo;2024/25;"SANTA FE";82;1000;1300;1300
Garbanzo;2018/19;"SANTIAGO DEL ESTERO";86;6000;10500;1750
Garbanzo;2019/20;"SANTIAGO DEL ESTERO";86;21680;39688;1831
Garbanzo;2020/21;"SANTIAGO DEL ESTERO";86;7650;12615;1752
Garbanzo;2021/22;"SANTIAGO DEL ESTERO";86;14850;24766;1745
Garbanzo;2022/23;"SANTIAGO DEL ESTERO";86;15800;15760;1246
Garbanzo;2023/24;"SANTIAGO DEL ESTERO";86;19200;34720;1808
Garbanzo;2024/25;"SANTIAGO DEL ESTERO";86;23230;19326;938
Garbanzo;2018/19;TUCUMAN;90;16700;4960;670
Garbanzo;2019/20;TUCUMAN;90;15600;16807;1101
Garbanzo;2020/21;TUCUMAN;90;12900;7433;670
Garbanzo;2021/22;TUCUMAN;90;12300;7700;701
Garbanzo;2022/23;TUCUMAN;90;12350;9418;842
Garbanzo;2023/24;TUCUMAN;90;13400;14728;1134
Garbanzo;2024/25;TUCUMAN;90;15750;16132;1053
Girasol;2010/11;"BUENOS AIRES";6;954150;2220315;2332
Girasol;2011/12;"BUENOS AIRES";6;958770;1798510;1893
Girasol;2012/13;"BUENOS AIRES";6;692881;1548130;2277
Girasol;2013/14;"BUENOS AIRES";6;652390;1162710;1874
Girasol;2014/15;"BUENOS AIRES";6;835150;1967665;2367
Girasol;2015/16;"BUENOS AIRES";6;745541;1729277;2347
Girasol;2016/17;"BUENOS AIRES";6;868960;1885178;2206
Girasol;2017/18;"BUENOS AIRES";6;824048;1814350;2247
Girasol;2018/19;"BUENOS AIRES";6;813310;1698696;2139
Girasol;2019/20;"BUENOS AIRES";6;704915;1467058;2128
Girasol;2020/21;"BUENOS AIRES";6;990804;2071374;2093
Girasol;2021/22;"BUENOS AIRES";6;1131896;2308979;2044
Girasol;2022/23;"BUENOS AIRES";6;1266672;2914958;2304
Girasol;2023/24;"BUENOS AIRES";6;1050314;2353308;2245
Girasol;2024/25;"BUENOS AIRES";6;1173852;2774332;2385
Girasol;2020/21;CATAMARCA;10;30;96;3200
Girasol;2021/22;CATAMARCA;10;50;160;3200
Girasol;2022/23;CATAMARCA;10;50;100;2000
Girasol;2023/24;CATAMARCA;10;50;105;2100
Girasol;2024/25;CATAMARCA;10;100;250;2500
Girasol;2010/11;CHACO;22;181200;366010;2033
Girasol;2011/12;CHACO;22;238200;414450;1865
Girasol;2012/13;CHACO;22;381100;549360;1495
Girasol;2013/14;CHACO;22;156980;157910;1040
Girasol;2014/15;CHACO;22;152725;272545;1836
Girasol;2015/16;CHACO;22;304087;504086;1697
Girasol;2016/17;CHACO;22;491800;711027;1488
Girasol;2017/18;CHACO;22;408848;688609;1709
Girasol;2018/19;CHACO;22;434254;706258;1705
Girasol;2019/20;CHACO;22;249741;452410;1824
Girasol;2020/21;CHACO;22;98597;120774;1278
Girasol;2021/22;CHACO;22;178500;311393;1775
Girasol;2022/23;CHACO;22;194025;306690;1628
Girasol;2023/24;CHACO;22;150270;221561;1542
Girasol;2024/25;CHACO;22;148150;316576;2153
Girasol;2010/11;CORDOBA;14;43200;85180;1972
Girasol;2011/12;CORDOBA;14;41300;79270;1938
Girasol;2012/13;CORDOBA;14;40700;82880;2073
Girasol;2013/14;CORDOBA;14;25750;44750;1799
Girasol;2014/15;CORDOBA;14;30800;60335;2178
Girasol;2015/16;CORDOBA;14;20070;36944;1979
Girasol;2016/17;CORDOBA;14;18470;45756;2696
Girasol;2017/18;CORDOBA;14;12700;26740;2139
Girasol;2018/19;CORDOBA;14;37247;76471;2194
Girasol;2019/20;CORDOBA;14;35131;78583;2323
Girasol;2020/21;CORDOBA;14;63744;141625;2240
Girasol;2021/22;CORDOBA;14;95937;202500;2131
Girasol;2022/23;CORDOBA;14;152179;301992;1995
Girasol;2023/24;CORDOBA;14;130430;314106;2425
Girasol;2024/25;CORDOBA;14;277203;693727;2504
Girasol;2010/11;CORRIENTES;18;1620;2583;1656
Girasol;2020/21;CORRIENTES;18;400;440;1100
Girasol;2021/22;CORRIENTES;18;400;440;1100
Girasol;2022/23;CORRIENTES;18;700;980;1400
Girasol;2023/24;CORRIENTES;18;700;2100;3000
Girasol;2024/25;CORRIENTES;18;1820;3458;1900
Girasol;2010/11;"ENTRE RIOS";30;17500;33505;1915
Girasol;2011/12;"ENTRE RIOS";30;8600;16330;1899
Girasol;2012/13;"ENTRE RIOS";30;8000;11270;1409
Girasol;2013/14;"ENTRE RIOS";30;6950;9510;1452
Girasol;2014/15;"ENTRE RIOS";30;3560;6778;1904
Girasol;2015/16;"ENTRE RIOS";30;2800;6100;2179
Girasol;2016/17;"ENTRE RIOS";30;4515;9431;2124
Girasol;2017/18;"ENTRE RIOS";30;7900;15580;1972
Girasol;2018/19;"ENTRE RIOS";30;7800;16835;2158
Girasol;2019/20;"ENTRE RIOS";30;2950;6366;2218
Girasol;2020/21;"ENTRE RIOS";30;8325;16474;1979
Girasol;2021/22;"ENTRE RIOS";30;13600;24793;1847
Girasol;2022/23;"ENTRE RIOS";30;20090;29033;1478
Girasol;2023/24;"ENTRE RIOS";30;9850;18075;1835
Girasol;2024/25;"ENTRE RIOS";30;27320;60392;2211
Girasol;2010/11;FORMOSA;34;3500;3600;1029
Girasol;2014/15;FORMOSA;34;7620;12032;1600
Girasol;2016/17;FORMOSA;34;6500;11700;1800
Girasol;2017/18;FORMOSA;34;10000;15300;1800
Girasol;2019/20;FORMOSA;34;3000;5400;1800
Girasol;2020/21;FORMOSA;34;900;1458;1620
Girasol;2021/22;FORMOSA;34;1050;1890;1800
Girasol;2022/23;FORMOSA;34;1500;2250;1500
Girasol;2023/24;FORMOSA;34;2020;3062;1516
Girasol;2024/25;FORMOSA;34;2860;6578;2300
Girasol;2010/11;"LA PAMPA";42;318600;558130;1805
Girasol;2011/12;"LA PAMPA";42;360100;627810;1758
Girasol;2012/13;"LA PAMPA";42;286600;531090;1877
Girasol;2013/14;"LA PAMPA";42;279400;390570;1463
Girasol;2014/15;"LA PAMPA";42;256600;551050;2185
Girasol;2015/16;"LA PAMPA";42;230000;471240;2085
Girasol;2016/17;"LA PAMPA";42;212300;447340;2135
Girasol;2017/18;"LA PAMPA";42;177900;439230;2501
Girasol;2018/19;"LA PAMPA";42;157500;354230;2275
Girasol;2019/20;"LA PAMPA";42;113450;240730;2145
Girasol;2020/21;"LA PAMPA";42;154080;340529;2247
Girasol;2021/22;"LA PAMPA";42;208914;494445;2413
Girasol;2022/23;"LA PAMPA";42;281900;623790;2238
Girasol;2023/24;"LA PAMPA";42;226500;508890;2290
Girasol;2024/25;"LA PAMPA";42;290900;711187;2475
Girasol;2019/20;SALTA;66;625;1327;2123
Girasol;2020/21;SALTA;66;1365;2208;1618
Girasol;2021/22;SALTA;66;1690;2060;1219
Girasol;2022/23;SALTA;66;1470;1813;1233
Girasol;2023/24;SALTA;66;709;959;1353
Girasol;2024/25;SALTA;66;459;494;1075
Girasol;2010/11;"SAN LUIS";74;30900;53160;1720
Girasol;2011/12;"SAN LUIS";74;32550;54970;1689
Girasol;2012/13;"SAN LUIS";74;29290;49750;1699
Girasol;2013/14;"SAN LUIS";74;25600;45680;1784
Girasol;2014/15;"SAN LUIS";74;14300;32550;2276
Girasol;2015/16;"SAN LUIS";74;10000;24950;2495
Girasol;2016/17;"SAN LUIS";74;8450;18515;2191
Girasol;2017/18;"SAN LUIS";74;7900;16110;2039
Girasol;2018/19;"SAN LUIS";74;11400;22790;1999
Girasol;2019/20;"SAN LUIS";74;15700;27750;1862
Girasol;2020/21;"SAN LUIS";74;47600;79710;1691
Girasol;2021/22;"SAN LUIS";74;83700;153625;1835
Girasol;2022/23;"SAN LUIS";74;97100;165110;1708
Girasol;2023/24;"SAN LUIS";74;64350;115140;1789
Girasol;2024/25;"SAN LUIS";74;111000;200290;1804
Girasol;2010/11;"SANTA FE";82;173875;293815;1719
Girasol;2011/12;"SANTA FE";82;182000;301570;1657
Girasol;2012/13;"SANTA FE";82;182500;294390;1660
Girasol;2013/14;"SANTA FE";82;158000;244820;1557
Girasol;2014/15;"SANTA FE";82;152100;237725;1650
Girasol;2015/16;"SANTA FE";82;116950;217470;1860
Girasol;2016/17;"SANTA FE";82;204800;346230;1775
Girasol;2017/18;"SANTA FE";82;229600;474156;2065
Girasol;2018/19;"SANTA FE";82;266884;432659;1765
Girasol;2019/20;"SANTA FE";82;210800;426328;2049
Girasol;2020/21;"SANTA FE";82;232400;417930;1798
Girasol;2021/22;"SANTA FE";82;226370;504746;2230
Girasol;2022/23;"SANTA FE";82;388015;601203;1549
Girasol;2023/24;"SANTA FE";82;210300;336140;1609
Girasol;2024/25;"SANTA FE";82;341647;751490;2203
Girasol;2010/11;"SANTIAGO DEL ESTERO";86;34000;55450;1631
Girasol;2011/12;"SANTIAGO DEL ESTERO";86;29700;47610;1603
Girasol;2012/13;"SANTIAGO DEL ESTERO";86;36000;37550;1064
Girasol;2013/14;"SANTIAGO DEL ESTERO";86;8125;7460;918
Girasol;2014/15;"SANTIAGO DEL ESTERO";86;12000;17610;1640
Girasol;2015/16;"SANTIAGO DEL ESTERO";86;5700;10300;1807
Girasol;2016/17;"SANTIAGO DEL ESTERO";86;45800;71530;1562
